7408	104
1321	104
9713	104
917	104
7287	104
7844	104
1420	104
1246	104
1492	104
13326	104
11953	104
7105	104
4090	104
647	104
8767	104
14157	104
14620	104
14414	104
12237	104
8447	104
12676	104
12233	104
11487	104
7031	104
14380	104
11743	104
7515	104
7609	104
7803	104
1493	104
12478	104
3784	104
1046	104
1145	104
9463	104
4391	104
1909	104
7636	104
10351	104
6140	104
9175	104
13217	104
5053	104
1553	104
13599	104
2658	104
3903	104
1515	104
710	104
14308	104
8284	104
10588	104
1557	104
12054	104
4546	104
11863	104
12146	104
11602	104
10731	104
3347	104
4072	104
937	104
14220	104
9352	104
9135	104
12365	104
5552	104
5761	104
11597	104
3651	104
8258	104
14956	104
13434	104
8715	104
9436	104
11547	104
13687	104
8358	104
12591	104
9231	104
843	104
3088	104
11719	104
7571	104
2095	104
5070	104
3659	104
8424	104
10737	104
14059	104
6932	104
11427	104
9203	104
13551	104
1955	104
12107	104
13792	104
5210	104
652	104
13351	104
6204	104
2559	104
7218	104
10340	104
14005	104
13193	104
207	104
9400	104
5199	104
7338	104
4170	104
1149	104
875	104
14483	104
14390	104
10335	104
10678	104
14781	104
13912	104
15050	104
3042	104
3393	104
2523	104
1944	104
2549	104
3818	104
7479	104
13117	104
1365	104
1835	104
1198	104
512	104
1616	104
12407	104
1829	104
10760	104
12070	104
2033	104
9777	104
14699	104
5584	104
12136	104
4923	104
10448	104
1912	104
6101	104
828	104
1651	104
14525	104
3235	104
4902	104
13327	104
14542	104
1700	104
9850	104
7377	104
12737	104
8745	104
5574	104
11628	104
11988	104
11061	104
13642	104
8640	104
5375	104
2062	104
12960	104
873	104
13774	104
14685	104
7843	104
5660	104
6182	104
6566	104
5708	104
4053	104
4	104
11649	104
9343	104
182	104
7534	104
13843	104
12929	104
13974	104
2285	104
12671	104
14716	104
14991	104
11103	104
14251	104
9156	104
4791	104
10397	104
14946	104
589	104
13760	104
2647	104
8248	104
7250	104
15009	104
8887	104
11066	104
6374	104
8978	104
619	104
12983	104
706	104
5567	104
10827	104
3687	104
5418	104
6971	104
10120	104
3780	104
10713	104
5823	104
12272	104
7489	104
774	104
4844	104
10366	104
10796	104
10773	104
6920	104
11802	104
13619	104
3341	104
14092	104
10459	104
4234	104
7592	104
7097	104
4736	104
4215	104
9764	104
6960	104
4004	104
13681	104
8323	104
12791	104
7656	104
13087	104
3141	104
11754	104
9715	104
5746	104
14404	104
310	104
5982	104
3083	104
14128	104
14982	104
6799	104
713	104
8485	104
7063	104
345	104
13568	104
2053	104
13537	104
8538	104
13584	104
1690	104
13029	104
4301	104
9096	104
3603	104
7922	104
11891	104
13656	104
13811	104
3388	104
9474	104
6880	104
13955	104
13110	104
8568	104
2516	104
12537	104
12757	104
2386	104
3517	104
5214	104
3187	104
7454	104
7619	104
5183	104
1979	104
10259	104
1229	104
12720	104
11193	104
1628	104
4965	104
9098	104
11064	104
13512	104
12171	104
10994	104
2860	104
3419	104
3516	104
11668	104
3904	104
12113	104
3732	104
1164	104
9137	104
3705	104
14932	104
2002	104
10449	104
11000	104
15064	104
9042	104
9930	104
11929	104
7712	104
1623	104
13724	104
937	147
3249	147
3812	147
3488	147
1954	147
2658	147
2407	147
10188	147
9145	147
13568	147
7408	147
14414	147
7990	147
12858	147
11391	147
11943	147
3517	147
954	147
7872	147
12237	147
3187	147
10409	147
7369	147
12693	147
11427	147
1420	147
1727	147
5628	147
7287	147
14809	147
10743	147
11953	147
12398	147
3659	147
11488	147
4035	147
7637	147
14981	147
753	147
3705	147
7427	147
5873	147
1780	147
12809	147
13868	147
11863	147
8284	147
2523	147
7454	147
2038	147
14221	147
14308	147
8724	147
4072	147
3501	147
1553	147
10588	147
12791	147
3864	147
1557	147
14956	147
12676	147
5210	147
7673	147
8616	147
2470	147
3347	147
12478	147
13193	147
9354	147
6809	147
10259	147
8424	147
10678	147
11802	147
6920	147
10773	147
10340	147
12021	147
13733	147
12263	147
9844	147
1191	147
10293	147
4455	147
1955	147
6881	147
6095	147
917	147
7534	147
3492	147
13912	147
7111	147
710	147
15050	147
12365	147
13983	147
4926	147
11719	147
11792	147
3003	147
7031	147
11649	147
9343	147
10120	147
5418	147
6971	147
14925	147
7338	147
14059	147
7712	147
13724	147
6797	147
5738	147
13642	147
7456	147
4749	147
2860	147
12894	147
8570	147
4923	147
10448	147
1055	147
5183	147
12061	147
1979	147
2203	147
11864	147
2033	147
14860	147
9850	147
7762	147
9509	147
391	147
512	147
11066	147
4272	147
12159	147
11891	147
13656	147
3052	147
6527	147
13590	147
6182	147
5968	147
3419	147
606	147
8276	147
5328	147
11869	147
9764	147
9775	147
873	147
8095	147
13339	147
6863	147
11003	147
1801	147
5761	147
7377	147
4844	147
10366	147
14488	147
11754	147
9715	147
7039	147
3714	147
4147	147
14385	147
2867	147
11597	147
3521	147
11668	147
12034	147
6760	147
12603	147
2647	147
6583	147
2053	147
10124	147
11097	147
6553	147
14234	147
11025	147
11193	147
1835	147
13326	147
3903	147
11930	147
13974	147
14620	147
7097	147
2116	147
7482	147
4	147
13634	147
5383	147
9979	147
12767	147
13551	147
6502	147
12960	147
4376	147
7466	147
1198	147
9203	147
10014	147
12142	147
11863	155
3271	155
12791	155
15026	155
13651	155
7408	155
4470	155
2647	155
9181	155
1912	155
519	155
2544	155
12237	155
5265	155
10092	155
9487	155
7636	155
13217	155
386	155
13687	155
8767	155
4090	155
7287	155
3659	155
11457	155
1989	155
3347	155
873	155
12872	155
5956	155
4289	155
9102	155
13599	155
10957	155
6932	155
1063	155
10230	155
2434	155
1321	155
2477	155
11488	155
3517	155
11396	155
12147	155
12054	155
14295	155
1553	155
14376	155
5552	155
1557	155
1515	155
10588	155
5011	155
1270	155
4170	155
11427	155
9352	155
14196	155
14956	155
8284	155
6871	155
1420	155
11607	155
12070	155
9472	155
10201	155
12949	155
6643	155
12624	155
710	155
8724	155
10994	155
7758	155
458	155
4086	155
9043	155
753	155
12159	155
7031	155
12676	155
3141	155
14059	155
10448	155
10259	155
9431	155
3249	155
14499	155
1155	155
13792	155
5210	155
14672	155
10827	155
9850	155
7990	155
11597	155
9881	155
9222	155
14685	155
937	155
652	155
15060	155
10975	155
1198	155
10304	155
5383	155
6809	155
11839	155
1237	155
1055	155
7338	155
713	155
12847	155
686	155
5761	155
11215	155
11628	155
828	155
5356	155
9042	155
345	155
10571	155
10796	155
13760	155
10737	155
7476	155
13568	155
10678	155
8878	155
10660	155
15050	155
12929	155
4923	155
10340	155
13019	155
5660	155
7843	155
8424	155
11719	155
11802	155
7377	155
13193	155
10773	155
6920	155
3651	155
12960	155
875	155
14765	155
8729	155
8485	155
6182	155
10485	155
687	155
12336	155
6463	155
7039	155
5946	155
9764	155
6565	155
10366	155
13726	155
7356	155
12387	155
6490	155
10391	155
4736	155
4215	155
12737	155
14716	155
14144	155
3690	155
6638	155
1286	155
12142	155
905	155
4828	155
1651	155
9403	155
15003	155
14781	155
2516	155
13912	155
12365	155
7534	155
11527	155
13642	155
7833	155
11649	155
9343	155
8368	155
9509	155
7762	155
8109	155
6833	155
1829	155
989	155
2053	155
5083	155
2774	155
5968	155
14925	155
414	155
12537	155
4234	155
3430	155
7250	155
7890	155
2033	155
6530	155
253	155
11792	155
1492	155
8732	155
10094	155
8865	155
7063	155
512	155
3028	155
1954	155
9596	155
310	155
12272	155
8750	155
11668	155
13210	155
2658	155
3903	155
1955	155
451	155
14982	155
3142	155
6362	155
7619	155
13637	155
1616	155
12407	155
9989	155
8813	155
11	155
2429	155
1474	155
9474	155
7780	155
6410	155
1249	155
11547	155
6988	155
402	155
8276	155
10300	155
3488	155
13843	155
12478	155
5375	155
12591	155
2399	155
958	155
12131	155
13740	155
97	155
7712	155
4358	155
10295	155
4688	155
9446	155
3584	155
4	155
14222	155
11891	155
12279	155
14128	155
10310	155
12858	155
13218	155
4844	155
7634	155
3492	155
6583	155
5008	155
6996	155
9461	155
13656	155
603	155
13619	155
7082	155
13551	155
8745	155
7070	155
7010	155
5246	155
11957	155
12761	155
1585	155
1894	155
12354	155
9775	155
3987	155
7922	155
7527	155
4147	155
6497	155
14385	155
2827	155
5937	155
2867	155
6900	155
13127	155
3742	155
1835	155
12021	155
5555	155
4620	155
11864	155
2203	155
7592	155
8978	155
6361	155
2131	155
2062	155
8731	155
5131	155
11533	155
2283	155
9156	155
1979	155
5183	155
1325	155
4607	155
7571	155
2386	155
11968	155
1266	155
12879	155
7422	155
9284	155
3780	155
6272	155
9979	155
7682	155
10947	155
2506	155
9757	155
12255	155
13503	155
11539	155
10651	155
1137	155
14160	155
9374	155
3377	155
7923	155
13741	155
1229	155
11066	155
13216	155
7613	155
2523	155
12061	155
1740	155
2675	155
14487	155
7379	155
13664	155
14166	155
3603	155
7221	155
6544	155
5374	155
1732	155
12895	155
3245	155
5141	155
227	155
3779	155
10327	155
12851	155
12720	155
6929	155
15086	155
12107	155
4376	155
6492	155
11970	155
12239	155
13117	155
7466	155
10515	155
11524	155
1149	155
1030	155
7869	155
9930	155
5721	155
2308	155
8538	155
13584	155
13537	155
13974	155
13590	155
9196	155
1099	155
5179	155
7434	155
3639	155
1452	155
13039	155
9860	155
6678	155
7577	155
5584	155
1916	155
4579	155
3546	155
5217	155
14366	155
1653	155
12233	155
13966	155
940	155
14054	155
5837	155
1227	155
7810	155
2291	155
11256	155
8095	155
11644	155
7469	155
10001	155
12348	155
14435	155
2755	155
13143	155
12452	155
619	155
860	155
2709	155
13850	155
2492	155
9904	155
6547	155
8196	155
2953	155
12767	155
14450	155
4081	155
6347	155
12111	155
2510	155
13022	155
2905	155
12609	155
6821	155
8486	155
13913	155
13987	155
12576	155
10104	155
2803	155
7279	155
9271	155
5706	155
6133	155
5823	155
13366	155
9844	155
13733	155
10631	155
8392	155
10190	155
10243	155
3435	155
11482	155
8063	155
14011	155
4265	155
4385	155
13671	155
11831	155
2538	155
5990	155
8671	155
183	155
6513	155
2776	155
13568	232
937	232
4	232
7408	232
15050	232
710	232
11863	232
10678	232
10340	232
11427	232
8424	232
9850	232
10259	232
11649	232
6182	232
9343	232
7338	232
11597	232
2649	232
12167	232
5552	232
5183	232
1979	232
1651	232
10588	232
5375	232
14222	232
5761	232
1912	245
7039	245
9343	245
10994	245
828	245
13271	245
7758	245
2602	245
6003	245
12178	245
3347	245
7916	245
2308	245
10259	245
14807	245
7613	245
7408	245
10014	245
687	245
12791	245
7377	245
6863	245
9702	245
13610	245
8758	245
9850	245
10062	245
12233	245
12949	245
937	245
8424	245
13514	245
5616	245
13786	245
1585	245
7489	245
873	245
11988	245
8039	245
7230	245
6837	245
1051	245
11863	245
710	245
7534	245
10588	245
8682	245
13292	245
13043	245
661	245
7843	245
1553	245
2783	245
11649	245
12237	245
4749	245
363	245
9930	245
6764	245
10691	245
3468	245
882	245
9911	245
5265	245
12365	245
3249	245
3651	245
3217	245
5441	245
345	245
12461	245
14956	245
13532	245
8284	245
6183	245
14220	245
13551	245
14457	245
7031	245
6871	245
9352	245
5761	245
13217	245
13651	245
2860	245
12263	245
7192	245
13687	245
6111	245
1651	245
12960	245
2226	245
10340	245
10757	245
10651	245
3775	245
1961	245
9075	245
4215	245
11418	245
12061	245
391	245
11802	245
6920	245
10773	245
9490	245
756	245
1264	245
1198	245
1515	245
7063	245
5573	245
7456	245
663	245
1955	245
2658	245
10678	245
12171	245
13327	245
606	245
9416	245
3417	245
8109	245
2128	245
5521	245
7082	245
7636	245
14830	245
8426	245
1352	245
11625	245
11427	245
11896	245
6182	245
1385	245
5977	245
8049	245
6214	245
14412	245
1916	245
3341	245
13912	245
6528	245
5998	245
5982	245
9844	245
9683	245
15084	245
9247	245
14166	245
2549	245
1944	245
14144	245
3435	245
9951	245
13568	245
5238	245
2062	245
13033	245
3142	245
7780	245
168	245
12142	245
5240	245
8367	245
4	245
9764	245
13900	245
11719	245
12744	245
10702	245
3309	245
10975	245
12354	245
1894	245
7833	245
14525	245
13278	245
11249	245
13315	245
2217	245
7367	245
11040	245
14716	245
15050	245
4765	245
12537	245
5566	245
12851	245
5374	245
5660	245
2558	245
11942	245
14592	245
9250	245
10318	245
1771	245
802	245
875	245
1149	245
12113	245
8002	245
1225	245
2492	245
512	245
7528	245
13193	245
9828	245
2326	245
8591	245
5823	245
3088	245
9097	245
9970	245
9509	245
10253	245
9908	245
11793	245
1237	245
759	245
11968	245
13218	245
6643	245
7469	245
12262	245
6002	245
6045	245
9742	245
4370	245
1229	245
5166	245
13296	245
14251	245
14222	245
6083	245
3647	245
7527	245
10687	245
3949	245
5052	245
11359	245
12724	245
12353	245
10223	245
12737	245
12111	245
14487	245
6406	245
3603	245
9565	245
11003	245
14480	245
8641	245
7476	245
5552	245
6678	245
9919	245
4736	245
13117	245
1245	245
13642	245
3639	245
4678	245
4323	245
5141	245
8875	245
10198	245
5375	245
13792	245
12107	245
9016	245
7213	245
11602	245
9469	245
10176	245
13166	245
451	245
10050	245
1086	245
5093	245
7932	245
5584	245
6804	245
11	245
13339	245
7097	245
14620	245
5011	245
4923	245
9917	245
2675	245
13541	245
3804	245
12576	245
8570	245
7592	245
6101	245
1015	245
11066	245
11839	245
12795	245
1584	245
589	245
14021	245
12325	245
2131	245
541	245
6842	245
10713	245
4234	245
7250	245
10972	245
7790	245
5383	245
12873	245
917	245
5367	245
6316	245
907	245
12571	245
1249	245
12481	245
3046	245
448	245
4607	245
14748	245
14368	245
4109	245
10804	245
11978	245
11113	245
3419	245
8813	245
4670	245
9479	245
5210	245
4147	245
4828	245
13619	245
11282	245
14925	245
288	245
6497	245
3653	245
4376	245
10265	245
159	245
9767	245
10331	245
9701	245
8280	245
8865	252
3784	252
10957	252
345	252
2647	252
11008	252
2905	252
1553	252
7324	252
4402	252
2658	252
5574	252
989	252
7695	252
13394	252
11771	252
11869	252
4086	252
2470	252
7338	252
12791	252
8424	252
12237	252
14685	252
7408	252
3347	252
652	252
3249	252
687	252
10259	252
10737	252
12008	252
10994	252
9352	252
686	252
7031	252
5265	252
11427	252
843	252
14781	252
5552	252
1829	252
14059	252
13912	252
7534	252
2482	252
9764	252
10340	252
7377	252
1955	252
12737	252
8284	252
710	252
15050	252
12365	252
11597	252
5966	252
4844	252
10366	252
1249	252
6182	252
1198	252
713	252
10975	252
12960	252
873	252
11649	252
9343	252
875	252
10448	252
1149	252
13117	252
14925	252
11863	252
10678	252
13193	252
6463	252
